brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,price_capped,car_age,mileage_per_year,horsepower,engine_displacement_l,num_cylinders,transmission_type
INFINITI,QX60 Base,2014,154247.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,12500.0,12500.0,12,12853.916666666666,265.0,3.5,6.0,Automatic
Chevrolet,Silverado 2500 LTZ H/D Extended Cab,2008,128000.0,Gasoline,353.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Beige,Black,None reported,Yes,23500.0,23500.0,18,7111.111111111111,353.0,6.0,8.0,Automatic
Maserati,GranTurismo Base,2008,70000.0,Gasoline,405.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,At least 1 accident or damage reported,Yes,13000.0,13000.0,18,3888.8888888888887,405.0,4.2,8.0,Automatic
Acura,Integra GS-R,1995,123000.0,Unknown,–,5-Speed M/T,White,Blue,None reported,Yes,10999.0,10999.0,31,3967.7419354838707,,,,Manual
BMW,X6 M Base,2016,52375.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,48600.0,48600.0,10,5237.5,567.0,4.4,8.0,Automatic
Chrysler,300 S,2016,100574.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,17500.0,17500.0,10,10057.4,300.0,3.6,6.0,Automatic
Chrysler,300 Base,2014,85000.0,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,–,At least 1 accident or damage reported,Yes,11250.0,11250.0,12,7083.333333333333,292.0,3.6,6.0,Automatic
Acura,RDX w/A-Spec Package,2023,3959.0,Gasoline,2.0 Liter DOHC Turbo,Automatic,White,Black,None reported,No,48998.0,48998.0,3,1319.6666666666667,,,,Automatic
Chevrolet,Corvette Stingray w/1LT,2021,10400.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,72900.0,72900.0,5,2080.0,490.0,6.2,8.0,Automatic
Chevrolet,Camaro 1SS,2019,19200.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,Yes,41500.0,41500.0,7,2742.8571428571427,455.0,6.2,8.0,Manual
Mercedes-Benz,E-Class E 350 4MATIC,2013,81000.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,13000.0,13000.0,13,6230.7692307692305,302.0,3.5,6.0,Automatic
Ford,F-150 Raptor,2022,17451.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Oxford White,Rhapsody Blue,None reported,No,77900.0,77900.0,4,4362.75,,3.5,6.0,Automatic
Nissan,Versa 1.8 S,2011,165000.0,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,None reported,Yes,4000.0,4000.0,15,11000.0,122.0,1.8,4.0,Automatic
BMW,M3 CS,2024,124.0,Gasoline,543.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,None reported,Yes,145000.0,145000.0,2,62.0,543.0,3.0,6.0,Other
Hyundai,Accent GLS,2013,117500.0,Gasoline,138.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,6500.0,6500.0,13,9038.461538461539,138.0,1.6,4.0,Automatic
Mercedes-Benz,S-Class S 450 4MATIC,2018,72500.0,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,60000.0,60000.0,8,9062.5,362.0,3.0,6.0,Automatic
Porsche,911 GT3,2023,265.0,Gasoline,4.0L H6 24V GDI DOHC,6-Speed Manual,Black,Gray,None reported,Yes,279950.0,272713.2800000002,3,88.33333333333333,,4.0,,Manual
Mercedes-Benz,AMG GT 63 S 4-Door,2020,21214.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Obsidian Black Metallic,Black,None reported,No,117900.0,117900.0,6,3535.6666666666665,,4.0,8.0,Automatic
Audi,Q5 3.0 TDI Premium Plus,2014,55564.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22500.0,22500.0,12,4630.333333333333,240.0,3.0,6.0,Automatic
Cadillac,LYRIQ Luxury,2023,1090.0,Unknown,500.0HP Electric Motor Electric Fuel System,A/T,Gray,Silver,None reported,Yes,68750.0,68750.0,3,363.3333333333333,500.0,,,Automatic
Volvo,XC60 T5 R-Design,2019,43500.0,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,30000.0,30000.0,7,6214.285714285715,250.0,2.0,4.0,Other
Mercedes-Benz,AMG GT 53 Base,2019,35000.0,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,83000.0,83000.0,7,5000.0,429.0,3.0,6.0,Other
GMC,Yukon SLT,2017,92031.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,30000.0,30000.0,9,10225.666666666666,355.0,5.3,8.0,Automatic
Lexus,GS 350 Base,2016,128032.0,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,18000.0,18000.0,10,12803.2,311.0,3.5,6.0,Other
Jaguar,XF 25t Premium,2018,18800.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,Yes,26000.0,26000.0,8,2350.0,247.0,2.0,4.0,Automatic
BMW,M8 Gran Coupe Competition,2023,2900.0,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Gray,None reported,Yes,117500.0,117500.0,3,966.6666666666666,617.0,4.4,8.0,Automatic
Honda,Ridgeline Black Edition,2017,91600.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,26000.0,26000.0,9,10177.777777777777,280.0,3.5,6.0,Automatic
Toyota,4Runner SR5,2019,91843.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,30500.0,30500.0,7,13120.42857142857,270.0,4.0,6.0,Automatic
Ford,Bronco Sport Outer Banks,2021,28105.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Kodiak Brown Metallic,Ebony,Unknown,No,32455.0,32455.0,5,5621.0,,1.5,3.0,Automatic
Dodge,Charger R/T 392,2017,73350.0,Gasoline,485.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,37000.0,37000.0,9,8150.0,485.0,6.4,8.0,Automatic
Mercedes-Benz,GLC 300 GLC 300,2022,11875.0,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,No,41598.0,41598.0,4,2968.75,,,,Automatic
Tesla,Model S P100D,2018,47000.0,Unknown,518.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,49900.0,49900.0,8,5875.0,518.0,,,Automatic
INFINITI,Q50 3.0t Signature Edition,2017,67000.0,Gasoline,300.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23000.0,23000.0,9,7444.444444444444,300.0,3.0,6.0,Other
BMW,340 i,2016,117660.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,19500.0,19500.0,10,11766.0,320.0,3.0,6.0,Automatic
Pontiac,Firebird Trans Am,2001,71448.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,None reported,Yes,10500.0,10500.0,25,2857.92,200.0,3.8,6.0,Automatic
Nissan,NV Passenger NV3500 HD SV V8,2015,86000.0,Gasoline,317.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,29500.0,29500.0,11,7818.181818181818,317.0,5.6,8.0,Automatic
Lexus,ES 350 Base,2020,15324.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Black,Black,At least 1 accident or damage reported,No,33364.0,33364.0,6,2554.0,,3.5,6.0,Automatic
BMW,135 is,2013,29400.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,None reported,Yes,29000.0,29000.0,13,2261.5384615384614,320.0,3.0,6.0,Manual
Lexus,IS 300 Base,2017,68871.0,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Red,None reported,Yes,28450.0,28450.0,9,7652.333333333333,255.0,3.5,6.0,Automatic
Porsche,Cayenne S,2012,126000.0,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Gray,None reported,Yes,17999.0,17999.0,14,9000.0,400.0,4.8,8.0,Other
Pontiac,Solstice GXP,2007,25718.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Yellow,Black,None reported,Yes,17900.0,17900.0,19,1353.578947368421,260.0,2.0,4.0,Manual
Porsche,Panamera Turbo,2015,67210.0,Gasoline,520.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,51950.0,51950.0,11,6110.0,520.0,4.8,8.0,Other
BMW,X6 xDrive35i,2018,27214.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,40950.0,40950.0,8,3401.75,300.0,3.0,6.0,Other
Ford,F-150 Limited,2019,42728.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,45950.0,45950.0,7,6104.0,450.0,3.5,6.0,Other
MINI,Cooper S Base,2010,97395.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,6699.0,6699.0,16,6087.1875,172.0,1.6,4.0,Manual
Mazda,Mazda3 i SV,2015,91700.0,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,12000.0,12000.0,11,8336.363636363636,155.0,2.0,4.0,Automatic
Mitsubishi,Lancer Evolution MR,2011,94500.0,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,27000.0,27000.0,15,6300.0,291.0,2.0,4.0,Other
Chevrolet,Tahoe LTZ,2014,196300.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,10995.0,10995.0,12,16358.333333333334,320.0,5.3,8.0,Automatic
Cadillac,CTS 3.6L Luxury,2015,54259.0,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Majestic Plum Metallic,Light Platinum / Jet Black,None reported,Yes,19425.0,19425.0,11,4932.636363636364,,3.6,6.0,Automatic
Acura,RDX w/Advance Package,2021,36267.0,Gasoline,2.0 Liter Turbo,Automatic,White,Parchment,None reported,No,39798.0,39798.0,5,7253.4,,,,Automatic
Land,Rover Range Rover Sport Supercharged HSE,2015,175000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,19500.0,19500.0,11,15909.09090909091,340.0,3.0,6.0,Automatic
Chevrolet,Suburban 1500 LTZ,2015,159000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,26900.0,26900.0,11,14454.545454545454,355.0,5.3,8.0,Automatic
Chevrolet,Camaro 2SS,2016,74000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,32000.0,32000.0,10,7400.0,455.0,6.2,8.0,Automatic
Chevrolet,Silverado 1500 Hybrid 1HY,2011,82963.0,Hybrid,332.0HP 6.0L 8 Cylinder Engine Gas/Electric Hybrid,4-Speed A/T,White,Black,None reported,Yes,20995.0,20995.0,15,5530.866666666667,332.0,6.0,8.0,Automatic
Cadillac,XT5 Luxury,2019,54323.0,Gasoline,3.6 Liter DOHC,Automatic,Red,Beige,None reported,No,27998.0,27998.0,7,7760.428571428572,,,,Automatic
Nissan,Armada SL,2019,59980.0,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,29000.0,29000.0,7,8568.57142857143,390.0,5.6,8.0,Automatic
Audi,Q5 S line Premium,2022,10120.0,Hybrid,2.0 Liter TFSI,Automatic,Navarre Blue,Gray,None reported,No,39998.0,39998.0,4,2530.0,,,,Automatic
BMW,X6 M Base,2017,25000.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,At least 1 accident or damage reported,Yes,65000.0,65000.0,9,2777.777777777778,567.0,4.4,8.0,Other
BMW,740 i,2012,126000.0,Gasoline,326.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,12700.0,12700.0,14,9000.0,326.0,3.0,6.0,Automatic
Toyota,Sequoia TRD Pro,2020,37428.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,61599.0,61599.0,6,6238.0,381.0,5.7,8.0,Automatic
Volkswagen,Jetta GLI,2014,99499.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,15000.0,15000.0,12,8291.583333333334,210.0,2.0,4.0,Other
Honda,Crosstour EX-L,2012,90742.0,Gasoline,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,12980.0,12980.0,14,6481.571428571428,192.0,2.4,4.0,Automatic
Land,Rover Range Rover Sport Supercharged,2014,125000.0,E85 Flex Fuel,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,8-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,22500.0,22500.0,12,10416.666666666666,510.0,5.0,8.0,Automatic
Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,2018,71669.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,20000.0,20000.0,8,8958.625,240.0,2.0,4.0,Automatic
Cadillac,XT5 Luxury,2019,44692.0,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Bronze Dune Metallic,Shara Beige,None reported,No,32368.0,32368.0,7,6384.571428571428,,3.6,6.0,Automatic
Jaguar,F-TYPE R,2018,16002.0,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,None reported,Yes,74900.0,74900.0,8,2000.25,550.0,5.0,8.0,Automatic
Toyota,FJ Cruiser Base,2014,86000.0,Gasoline,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,41500.0,41500.0,12,7166.666666666667,260.0,4.0,6.0,Automatic
Toyota,Tundra SR5,2019,56000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,42000.0,42000.0,7,8000.0,381.0,5.7,8.0,Automatic
Nissan,300ZX Base,1993,168000.0,Unknown,–,5-Speed M/T,White,Black,None reported,Yes,7000.0,7000.0,33,5090.909090909091,,,,Manual
RAM,1500 Sport,2017,41789.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Black,At least 1 accident or damage reported,Yes,42500.0,42500.0,9,4643.222222222223,395.0,5.7,8.0,Automatic
Ford,Focus SE,2014,60109.0,E85 Flex Fuel,160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Black,None reported,Yes,9499.0,9499.0,12,5009.083333333333,160.0,2.0,4.0,Automatic
Mercedes-Benz,GLE 350 Base 4MATIC,2020,48000.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,49995.0,49995.0,6,8000.0,255.0,2.0,4.0,Automatic
Acura,TL Type S,2008,122000.0,Gasoline,286.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,11500.0,11500.0,18,6777.777777777777,286.0,3.5,6.0,Other
Land,Rover Range Rover HSE,2012,102800.0,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Brown,None reported,Yes,16000.0,16000.0,14,7342.857142857143,385.0,5.0,8.0,Automatic
MINI,Convertible Cooper,2022,15544.0,Gasoline,134.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,Unknown,No,28000.0,28000.0,4,3886.0,134.0,1.5,3.0,Automatic
Mazda,CX-9 Signature,2019,69771.0,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,27500.0,27500.0,7,9967.285714285714,227.0,2.5,4.0,Automatic
Acura,TLX Tech,2023,2118.0,Gasoline,2.0 Liter DOHC Turbo,Automatic,Red,Black,None reported,No,41998.0,41998.0,3,706.0,,,,Automatic
Ford,F-150 Raptor,2021,28260.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Blue,None reported,Yes,72950.0,72950.0,5,5652.0,450.0,3.5,6.0,Automatic
Honda,Civic Si Base,2020,6025.0,Gasoline,205.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Gray,None reported,Yes,27500.0,27500.0,6,1004.1666666666666,205.0,1.5,4.0,Manual
Hyundai,Elantra SE,2018,32697.0,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,15900.0,15900.0,8,4087.125,147.0,2.0,4.0,Automatic
Ford,Excursion Limited,2001,239000.0,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,8000.0,8000.0,25,9560.0,310.0,6.8,10.0,Automatic
Jaguar,F-TYPE S British Design Edition,2017,34150.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,45999.0,45999.0,9,3794.4444444444443,380.0,3.0,6.0,Automatic
Honda,Ridgeline RTL-E,2022,9642.0,Gasoline,3.5L V6 24V GDI SOHC,9-Speed Automatic,Radiant Red Metallic II,Black,None reported,No,38999.0,38999.0,4,2410.5,,3.5,6.0,Automatic
Pontiac,G6 GTP,2006,100545.0,Gasoline,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,None reported,Yes,5995.0,5995.0,20,5027.25,201.0,3.5,6.0,Automatic
Mercedes-Benz,C-Class C300 4MATIC,2021,11111.0,Gasoline,2.0 Liter Turbo,Automatic,Gray,Black,None reported,No,38998.0,38998.0,5,2222.2,,,,Automatic
Toyota,FJ Cruiser Base,2007,162000.0,Gasoline,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,None reported,Yes,23977.0,23977.0,19,8526.315789473685,239.0,4.0,6.0,Automatic
Buick,Enclave Premium,2020,87555.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Dark Moon Blue Metallic,Dark Galvanized,At least 1 accident or damage reported,Yes,31650.0,31650.0,6,14592.5,,3.6,6.0,Automatic
Chevrolet,Tahoe LTZ,2015,102200.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,25000.0,25000.0,11,9290.90909090909,355.0,5.3,8.0,Automatic
Bentley,Continental GTC V8,2013,18950.0,Gasoline,500.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,77999.0,77999.0,13,1457.6923076923076,500.0,4.0,8.0,Other
Mercedes-Benz,SLK-Class SLK 350,2015,16000.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,30500.0,30500.0,11,1454.5454545454545,302.0,3.5,6.0,Automatic
Cadillac,Escalade Premium Luxury,2022,19250.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,86999.0,86999.0,4,4812.5,420.0,6.2,8.0,Automatic
BMW,535 i xDrive,2015,65000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,24995.0,24995.0,11,5909.090909090909,300.0,3.0,6.0,Other
MINI,Cooper S Base,2007,110022.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,6250.0,6250.0,19,5790.631578947368,172.0,1.6,4.0,Manual
Bentley,Continental GT Base,2012,79089.0,E85 Flex Fuel,567.0HP 6.0L 12 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,46999.0,46999.0,14,5649.214285714285,567.0,6.0,12.0,Automatic
Lexus,GX 460 Premium,2023,2533.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,64900.0,64900.0,3,844.3333333333334,301.0,4.6,8.0,Automatic
Audi,Q7 3.0T Premium Plus,2014,96273.0,Gasoline,280.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,15495.0,15495.0,12,8022.75,280.0,3.0,6.0,Automatic
Cadillac,CT6 Luxury,2020,22187.0,Gasoline,3.6L V6 24V GDI DOHC,10-Speed Automatic,Manhattan Noir Metallic,Shara Beige,At least 1 accident or damage reported,Yes,45480.0,45480.0,6,3697.8333333333335,,3.6,6.0,Automatic
GMC,Sierra 1500 SL Crew Cab,2009,137000.0,Gasoline,295.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Red,–,None reported,Yes,20000.0,20000.0,17,8058.823529411765,295.0,4.8,8.0,Automatic
Nissan,GT-R Premium,2009,60747.0,Gasoline,480.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,–,At least 1 accident or damage reported,Yes,71999.0,71999.0,17,3573.3529411764707,480.0,3.8,6.0,Automatic
Dodge,Ram 1500 ST,2007,36500.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,16000.0,16000.0,19,1921.0526315789473,210.0,3.7,6.0,Automatic
Ford,Bronco Outer Banks,2021,19590.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Gray,None reported,Yes,54999.0,54999.0,5,3918.0,315.0,2.7,6.0,Automatic
Nissan,GT-R Black Edition,2015,16850.0,Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,95000.0,95000.0,11,1531.8181818181818,545.0,3.8,6.0,Other
Cadillac,Escalade ESV Sport,2021,4500.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,Unknown,No,105000.0,105000.0,5,900.0,420.0,6.2,8.0,Automatic
Chevrolet,Cruze LT,2012,194000.0,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,White,At least 1 accident or damage reported,Yes,4900.0,4900.0,14,13857.142857142857,138.0,1.4,4.0,Automatic
Lexus,GX 460 Base,2020,48210.0,Gasoline,4.6L V8 32V MPFI DOHC,6-Speed Automatic,Nebula Gray Pearl,Rioja Red,At least 1 accident or damage reported,Yes,47449.0,47449.0,6,8035.0,,4.6,8.0,Automatic
BMW,750 i,2018,81500.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,Yes,41250.0,41250.0,8,10187.5,445.0,4.4,8.0,Automatic
Ford,F-150 XLT,2021,77107.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Agate Black Metallic,Black,Unknown,No,39995.0,39995.0,5,15421.4,,3.5,6.0,Automatic
BMW,535 i xDrive,2015,58664.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,20950.0,20950.0,11,5333.090909090909,300.0,3.0,6.0,Automatic
Mitsubishi,Montero Limited,2004,145000.0,Gasoline,215.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,8950.0,8950.0,22,6590.909090909091,215.0,3.8,6.0,Automatic
Lexus,LS 500 F Sport,2018,15055.0,Gasoline,416.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,59000.0,59000.0,8,1881.875,416.0,3.5,6.0,Automatic
Tesla,Model S 85D,2015,67647.0,Unknown,422.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Beige,None reported,Yes,28000.0,28000.0,11,6149.727272727273,422.0,,,Automatic
Lexus,LC 500 Base,2021,915.0,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,White,None reported,Yes,159000.0,159000.0,5,183.0,471.0,5.0,8.0,Automatic
Mazda,MX-5 Miata Shinsen,2003,46873.0,Gasoline,142.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Blue,None reported,Yes,11500.0,11500.0,23,2037.9565217391305,142.0,1.8,4.0,Manual
Cadillac,Escalade ESV Premium Luxury,2021,53169.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,81500.0,81500.0,5,10633.8,420.0,6.2,8.0,Automatic
Lexus,GX 460 Premium,2022,35700.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,51900.0,51900.0,4,8925.0,301.0,4.6,8.0,Automatic
Nissan,Pathfinder Platinum,2014,112600.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,13000.0,13000.0,12,9383.333333333334,260.0,3.5,6.0,CVT
GMC,Yukon SLE,2015,112552.0,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,Onyx Black,Jet Black,At least 1 accident or damage reported,Yes,24440.0,24440.0,11,10232.0,,5.3,8.0,Automatic
